HEADER
LISTA DEL SORTEO ORDINARIO NO. 3131
|PRIMER PREMIO 20652 ||| SEGUNDO PREMIO 00607 ||| TERCER PREMIO 16548|
REINTEGROS 2,7 ,8
FECHA DEL SORTEO: 01/08/2026 --- FECHA DE CADUCIDAD: 01/02/2027
VER LISTA DE COMBINACIONES
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
62607 TT .... 800.00
62652 TT .... 1,000.00
62964 P .... 800.00

SESENTA Y TRES MIL
63346 P .... 800.00
63488 PR .... 2,100.00
VENDIDO POR VICTOR VICENTE REYES PÉREZ, DE COATEPEQUE, QUETZALTENANGO
63548 TT .... 700.00
63607 TT .... 800.00
63611 P .... 800.00
63652 TT .... 1,000.00

SESENTA Y CUATRO MIL
64286 P .... 800.00
64480 P .... 800.00
64548 TT .... 700.00
64575 P .... 700.00
64607 TT .... 800.00
64648 PR .... 900.00
64652 TT .... 1,000.00
64768 PR .... 1,100.00

SESENTA Y CINCO MIL
65491 P .... 700.00
65548 TT .... 700.00
65568 PR .... 800.00
65607 TT .... 800.00
65652 TT .... 1,000.00
65683 P .... 1,000.00

SESENTA Y SEIS MIL
66293 P .... 1,000.00
66398 PR .... 1,100.00
66514 P .... 700.00
66548 TT .... 700.00
66607 TT .... 800.00
66652 TT .... 1,000.00

SESENTA Y SIETE MIL
67052 PR .... 900.00
67446 P .... 800.00
67548 TT .... 700.00
67607 TT .... 800.00
67652 TT .... 1,000.00

SESENTA Y OCHO MIL
68267 PR .... 900.00
68369 P .... 6,000.00
VENDIDO POR JOSEFA GUTIERREZ, DE ESTA CAPITAL
68548 TT .... 700.00
68607 TT .... 800.00
68652 TT .... 1,000.00
68906 P .... 700.00

SESENTA Y NUEVE MIL
69172 PR .... 800.00
69199 P .... 2,000.00
VENDIDO POR JUANA ESTELA REYNOSO HERNÁNDEZ, DE ESTA CAPITAL
69548 TT .... 700.00
69607 TT .... 800.00
69652 TT .... 1,000.00
69967 PR .... 800.00

SETENTA MIL
70024 P .... 700.00
70368 PR .... 800.00
70548 TT .... 700.00
70607 TT .... 800.00
70652 TT .... 1,000.00

SETENTA Y UN MIL
71027 PR .... 1,100.00
71548 TT .... 700.00
71607 TT .... 800.00
71652 TT .... 1,000.00

SETENTA Y DOS MIL
72224 P .... 700.00
72283 P .... 700.00
72339 P .... 1,000.00
72357 PR .... 800.00
72361 P .... 800.00
72517 PR .... 1,100.00
72548 TT .... 700.00
72607 TT .... 800.00
72652 TT .... 1,000.00
72671 P .... 1,000.00
72805 P .... 700.00
72896 P .... 1,000.00

SETENTA Y TRES MIL
73324 P .... 800.00
73548 TT .... 700.00
73607 TT .... 800.00
73652 TT .... 1,000.00

SETENTA Y CUATRO MIL
74044 P .... 700.00
74548 TT .... 700.00
74570 P .... 700.00
74607 TT .... 800.00
74652 TT .... 1,000.00
74994 P .... 4,000.00
VENDIDO POR JACKLIN VANESSA VILLATORO DE ALVARADO, DE ESTA CAPITAL

SETENTA Y CINCO MIL
75164 P .... 1,000.00
75548 TT .... 700.00
75607 TT .... 800.00
75652 TT .... 1,000.00
75699 P .... 800.00
75747 PR .... 800.00
75834 P .... 700.00
75890 P .... 1,000.00
75938 PR .... 900.00

SETENTA Y SEIS MIL
76548 TT .... 700.00
76607 TT .... 800.00
76652 TT .... 1,000.00
76712 PR .... 2,100.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL BYRON GUSTAVO ALDANA SEGURA, DE VILLA NUEVA, GUATEMALA
76814 P .... 800.00
76816 P .... 6,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RICARDO CORONADO GARCÍA, DE ESTA CAPITAL

SETENTA Y SIETE MIL
77338 PR .... 2,100.00
VENDIDO POR TERESO AJCOT MALDONADO, DE ESTA CAPITAL
77364 P .... 1,000.00
77540 P .... 800.00
77548 TT .... 700.00
77607 TT .... 800.00
77652 TT .... 1,000.00

SETENTA Y OCHO MIL
78083 P .... 800.00
78218 PR .... 4,100.00
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
78307 PR .... 900.00
78548 TT .... 700.00
78607 TT .... 800.00
78652 TT .... 1,000.00
78898 PR .... 1,100.00
78900 P .... 700.00

SETENTA Y NUEVE MIL
79108 PR .... 1,100.00
79173 P .... 700.00
79548 TT .... 700.00
79607 TT .... 800.00
79652 TT .... 1,000.00
79677 PR .... 800.00
